Wavelength(nm)	n	k
2990	2.90000000000000	1.20000000000000e-07
3000	2.90000000000000	1.21280000000000e-07
3010	2.90000000000000	1.22560000000000e-07
3020	2.90000000000000	1.23840000000000e-07
3030	2.90000000000000	1.25200000000000e-07
3040	2.90000000000000	1.26480000000000e-07
3050	2.90000000000000	1.27840000000000e-07
3060	2.90000000000000	1.29200000000000e-07
3070	2.90000000000000	1.30560000000000e-07
3080	2.90000000000000	1.31920000000000e-07
3090	2.90000000000000	1.33280000000000e-07
3100	2.90000000000000	1.34640000000000e-07
3110	2.90000000000000	1.36080000000000e-07
3120	2.90000000000000	1.37520000000000e-07
3130	2.90000000000000	1.38880000000000e-07
3140	2.90000000000000	1.40320000000000e-07
3150	2.90000000000000	1.41760000000000e-07
3160	2.90000000000000	1.43200000000000e-07
3170	2.90000000000000	1.44720000000000e-07
3180	2.90000000000000	1.46160000000000e-07
3190	2.90000000000000	1.47680000000000e-07
3200	2.90000000000000	1.49120000000000e-07
3210	2.90000000000000	1.50640000000000e-07
3220	2.90000000000000	1.52160000000000e-07
3230	2.90000000000000	1.53680000000000e-07
3240	2.90000000000000	1.55280000000000e-07
3250	2.90000000000000	1.56800000000000e-07
3260	2.90000000000000	1.58400000000000e-07
3270	2.90000000000000	1.59920000000000e-07
3280	2.90000000000000	1.61520000000000e-07
3290	2.90000000000000	1.63120000000000e-07
3300	2.90000000000000	1.64720000000000e-07
3310	2.90000000000000	1.66320000000000e-07
3320	2.90000000000000	1.68000000000000e-07
3330	2.90000000000000	1.69600000000000e-07
3340	2.90000000000000	1.71280000000000e-07
3350	2.90000000000000	1.72960000000000e-07
3360	2.90000000000000	1.74640000000000e-07
3370	2.90000000000000	1.76320000000000e-07
3380	2.90000000000000	1.78080000000000e-07
3390	2.90000000000000	1.79760000000000e-07
3400	2.90000000000000	1.81520000000000e-07
3410	2.90000000000000	1.83200000000000e-07
3420	2.90000000000000	1.84960000000000e-07
3430	2.90000000000000	1.86720000000000e-07
3440	2.90000000000000	1.88560000000000e-07
3450	2.90000000000000	1.90320000000000e-07
3460	2.90000000000000	1.92160000000000e-07
3470	2.90000000000000	1.93920000000000e-07
3480	2.90000000000000	1.95760000000000e-07
3490	2.90000000000000	1.97600000000000e-07
3500	2.90000000000000	1.99520000000000e-07
3510	2.90000000000000	2.01360000000000e-07
3520	2.90000000000000	2.03280000000000e-07
3530	2.90000000000000	2.05120000000000e-07
3540	2.90000000000000	2.07040000000000e-07
3550	2.90000000000000	2.08960000000000e-07
3560	2.90000000000000	2.10880000000000e-07
3570	2.90000000000000	2.12880000000000e-07
3580	2.90000000000000	2.14800000000000e-07
3590	2.90000000000000	2.16800000000000e-07
3600	2.90000000000000	2.18800000000000e-07
3610	2.90000000000000	2.20800000000000e-07
3620	2.90000000000000	2.22800000000000e-07
3630	2.90000000000000	2.24880000000000e-07
3640	2.90000000000000	2.26880000000000e-07
3650	2.90000000000000	2.28960000000000e-07
3660	2.90000000000000	2.31040000000000e-07
